"","latitud","longitud"
"6701",-8.976015576,-29.242117288
"6702",-8.97175828,-29.23989614
"6703",-8.967500984,-29.237674992
"6704",-8.963243688,-29.235453844
"6705",-8.958986392,-29.233232696
"6706",-8.954729096,-29.231011548
"6707",-8.9504718,-29.2287904
"6708",-8.946214504,-29.226569252
"6709",-8.941957208,-29.224348104
"6710",-8.937699912,-29.222126956
"6711",-8.933442616,-29.219905808
"6712",-8.92918532,-29.21768466
"6713",-8.924928024,-29.215463512
"6714",-8.920670728,-29.213242364
"6715",-8.916413432,-29.211021216
"6716",-8.912156136,-29.208800068
"6717",-8.90789884,-29.20657892
"6718",-8.903641544,-29.204357772
"6719",-8.899384248,-29.202136624
"6720",-8.895126952,-29.199915476
"6721",-8.890869656,-29.197694328
"6722",-8.88661236,-29.19547318
"6723",-8.882355064,-29.193252032
"6724",-8.878097768,-29.191030884
"6725",-8.873840472,-29.188809736
"6726",-8.869583176,-29.186588588
"6727",-8.86532588,-29.18436744
"6728",-8.861068584,-29.182146292
"6729",-8.856811288,-29.179925144
"6730",-8.852553992,-29.177703996
"6731",-8.848296696,-29.175482848
"6732",-8.8440394,-29.1732617
"6733",-8.839782104,-29.171040552
"6734",-8.835524808,-29.168819404
"6735",-8.831267512,-29.166598256
"6736",-8.827010216,-29.164377108
"6737",-8.82275292,-29.16215596
"6738",-8.818495624,-29.159934812
"6739",-8.814238328,-29.157713664
"6740",-8.809981032,-29.155492516
"6741",-8.805723736,-29.153271368
"6742",-8.80146644,-29.15105022
"6743",-8.797209144,-29.148829072
"6744",-8.792951848,-29.146607924
"6745",-8.788694552,-29.144386776
"6746",-8.784437256,-29.142165628
"6747",-8.78017996,-29.13994448
"6748",-8.775922664,-29.137723332
"6749",-8.771665368,-29.135502184
"6750",-8.767408072,-29.133281036
"6751",-8.763150776,-29.131059888
"6752",-8.75889348,-29.12883874
"6753",-8.754636184,-29.126617592
"6754",-8.750378888,-29.124396444
"6755",-8.746121592,-29.122175296
"6756",-8.741864296,-29.119954148
"6757",-8.737607,-29.117733
"6758",-8.733349704,-29.115511852
"6759",-8.729092408,-29.113290704
"6760",-8.724835112,-29.111069556
"6761",-8.720577816,-29.108848408
"6762",-8.71632052,-29.10662726
"6763",-8.712063224,-29.104406112
"6764",-8.707805928,-29.102184964
"6765",-8.703548632,-29.099963816
"6766",-8.699291336,-29.097742668
"6767",-8.69503404,-29.09552152
"6768",-8.690776744,-29.093300372
"6769",-8.686519448,-29.091079224
"6770",-8.682262152,-29.088858076
"6771",-8.678004856,-29.086636928
"6772",-8.67374756,-29.08441578
"6773",-8.669490264,-29.082194632
"6774",-8.665232968,-29.079973484
"6775",-8.660975672,-29.077752336
"6776",-8.656718376,-29.075531188
"6777",-8.65246108,-29.07331004
"6778",-8.648203784,-29.071088892
"6779",-8.643946488,-29.068867744
"6780",-8.639689192,-29.066646596
"6781",-8.635431896,-29.064425448
"6782",-8.6311746,-29.0622043
"6783",-8.626917304,-29.059983152
"6784",-8.622660008,-29.057762004
"6785",-8.618402712,-29.055540856
"6786",-8.614145416,-29.053319708
"6787",-8.60988812,-29.05109856
"6788",-8.605630824,-29.048877412
"6789",-8.601373528,-29.046656264
"6790",-8.597116232,-29.044435116
"6791",-8.592858936,-29.042213968
"6792",-8.58860164,-29.03999282
"6793",-8.584344344,-29.037771672
"6794",-8.580087048,-29.035550524
"6795",-8.575829752,-29.033329376
"6796",-8.571572456,-29.031108228
"6797",-8.56731516,-29.02888708
"6798",-8.563057864,-29.026665932
"6799",-8.558800568,-29.024444784
"6800",-8.554543272,-29.022223636
"6801",-8.550285976,-29.020002488
"6802",-8.54602868,-29.01778134
"6803",-8.541771384,-29.015560192
"6804",-8.537514088,-29.013339044
"6805",-8.533256792,-29.011117896
"6806",-8.528999496,-29.008896748
"6807",-8.5247422,-29.0066756
"6808",-8.520484904,-29.004454452
"6809",-8.516227608,-29.002233304
"6810",-8.511970312,-29.000012156
"6811",-8.507713016,-28.997791008
"6812",-8.50345572,-28.99556986
"6813",-8.499198424,-28.993348712
"6814",-8.494941128,-28.991127564
"6815",-8.490683832,-28.988906416
"6816",-8.486426536,-28.986685268
"6817",-8.48216924,-28.98446412
"6818",-8.477911944,-28.982242972
"6819",-8.473654648,-28.980021824
"6820",-8.469397352,-28.977800676
"6821",-8.465140056,-28.975579528
"6822",-8.46088276,-28.97335838
"6823",-8.456625464,-28.971137232
"6824",-8.452368168,-28.968916084
"6825",-8.448110872,-28.966694936
"6826",-8.443853576,-28.964473788
"6827",-8.43959628,-28.96225264
"6828",-8.435338984,-28.960031492
"6829",-8.431081688,-28.957810344
"6830",-8.426824392,-28.955589196
"6831",-8.422567096,-28.953368048
"6832",-8.4183098,-28.9511469
"6833",-8.414052504,-28.948925752
"6834",-8.409795208,-28.946704604
"6835",-8.405537912,-28.944483456
"6836",-8.401280616,-28.942262308
"6837",-8.39702332,-28.94004116
"6838",-8.392766024,-28.937820012
"6839",-8.388508728,-28.935598864
"6840",-8.384251432,-28.933377716
"6841",-8.379994136,-28.931156568
"6842",-8.37573684,-28.92893542
"6843",-8.371479544,-28.926714272
"6844",-8.367222248,-28.924493124
"6845",-8.362964952,-28.922271976
"6846",-8.358707656,-28.920050828
"6847",-8.35445036,-28.91782968
"6848",-8.350193064,-28.915608532
"6849",-8.345935768,-28.913387384
"6850",-8.341678472,-28.911166236
"6851",-8.337421176,-28.908945088
"6852",-8.33316388,-28.90672394
"6853",-8.328906584,-28.904502792
"6854",-8.324649288,-28.902281644
"6855",-8.320391992,-28.900060496
"6856",-8.316134696,-28.897839348
"6857",-8.3118774,-28.8956182
"6858",-8.307620104,-28.893397052
"6859",-8.303362808,-28.891175904
"6860",-8.299105512,-28.888954756
"6861",-8.294848216,-28.886733608
"6862",-8.29059092,-28.88451246
"6863",-8.286333624,-28.882291312
"6864",-8.282076328,-28.880070164
"6865",-8.277819032,-28.877849016
"6866",-8.273561736,-28.875627868
"6867",-8.26930444,-28.87340672
"6868",-8.265047144,-28.871185572
"6869",-8.260789848,-28.868964424
"6870",-8.256532552,-28.866743276
"6871",-8.252275256,-28.864522128
"6872",-8.24801796,-28.86230098
"6873",-8.243760664,-28.860079832
"6874",-8.239503368,-28.857858684
"6875",-8.235246072,-28.855637536
"6876",-8.230988776,-28.853416388
"6877",-8.22673148,-28.85119524
"6878",-8.222474184,-28.848974092
"6879",-8.218216888,-28.846752944
"6880",-8.213959592,-28.844531796
"6881",-8.209702296,-28.842310648
"6882",-8.205445,-28.8400895
"6883",-8.201187704,-28.837868352
"6884",-8.196930408,-28.835647204
"6885",-8.192673112,-28.833426056
"6886",-8.188415816,-28.831204908
"6887",-8.18415852,-28.82898376
"6888",-8.179901224,-28.826762612
"6889",-8.175643928,-28.824541464
"6890",-8.171386632,-28.822320316
"6891",-8.167129336,-28.820099168
"6892",-8.16287204,-28.81787802
"6893",-8.158614744,-28.815656872
"6894",-8.154357448,-28.813435724
"6895",-8.150100152,-28.811214576
"6896",-8.145842856,-28.808993428
"6897",-8.14158556,-28.80677228
"6898",-8.137328264,-28.804551132
"6899",-8.133070968,-28.802329984
"6900",-8.128813672,-28.800108836
"6901",-8.124556376,-28.797887688
"6902",-8.12029908,-28.79566654
"6903",-8.116041784,-28.793445392
"6904",-8.111784488,-28.791224244
"6905",-8.107527192,-28.789003096
"6906",-8.103269896,-28.786781948
"6907",-8.0990126,-28.7845608
"6908",-8.094755304,-28.782339652
"6909",-8.090498008,-28.780118504
"6910",-8.086240712,-28.777897356
"6911",-8.081983416,-28.775676208
"6912",-8.07772612,-28.77345506
"6913",-8.073468824,-28.771233912
"6914",-8.069211528,-28.769012764
"6915",-8.064954232,-28.766791616
"6916",-8.060696936,-28.764570468
"6917",-8.05643964,-28.76234932
"6918",-8.052182344,-28.760128172
"6919",-8.047925048,-28.757907024
"6920",-8.043667752,-28.755685876
"6921",-8.039410456,-28.753464728
"6922",-8.03515316,-28.75124358
"6923",-8.030895864,-28.749022432
"6924",-8.026638568,-28.746801284
"6925",-8.022381272,-28.744580136
"6926",-8.018123976,-28.742358988
"6927",-8.01386668,-28.74013784
"6928",-8.009609384,-28.737916692
"6929",-8.005352088,-28.735695544
"6930",-8.001094792,-28.733474396
"6931",-7.996837496,-28.731253248
"6932",-7.9925802,-28.7290321
"6933",-7.988322904,-28.726810952
"6934",-7.984065608,-28.724589804
"6935",-7.979808312,-28.722368656
"6936",-7.975551016,-28.720147508
"6937",-7.97129372,-28.71792636
"6938",-7.967036424,-28.715705212
"6939",-7.962779128,-28.713484064
"6940",-7.958521832,-28.711262916
"6941",-7.954264536,-28.709041768
"6942",-7.95000724,-28.70682062
"6943",-7.945749944,-28.704599472
"6944",-7.941492648,-28.702378324
"6945",-7.937235352,-28.700157176
"6946",-7.932978056,-28.697936028
"6947",-7.92872076,-28.69571488
"6948",-7.924463464,-28.693493732
"6949",-7.920206168,-28.691272584
"6950",-7.915948872,-28.689051436
"6951",-7.911691576,-28.686830288
"6952",-7.90743428,-28.68460914
"6953",-7.903176984,-28.682387992
"6954",-7.898919688,-28.680166844
"6955",-7.894662392,-28.677945696
"6956",-7.890405096,-28.675724548
"6957",-7.8861478,-28.6735034
"6958",-7.881890504,-28.671282252
"6959",-7.877633208,-28.669061104
"6960",-7.873375912,-28.666839956
"6961",-7.869118616,-28.664618808
"6962",-7.86486132,-28.66239766
"6963",-7.860604024,-28.660176512
"6964",-7.856346728,-28.657955364
"6965",-7.852089432,-28.655734216
"6966",-7.847832136,-28.653513068
"6967",-7.84357484,-28.65129192
"6968",-7.839317544,-28.649070772
"6969",-7.835060248,-28.646849624
"6970",-7.830802952,-28.644628476
"6971",-7.826545656,-28.642407328
"6972",-7.82228836,-28.64018618
"6973",-7.818031064,-28.637965032
"6974",-7.813773768,-28.635743884
"6975",-7.809516472,-28.633522736
"6976",-7.805259176,-28.631301588
"6977",-7.80100188,-28.62908044
"6978",-7.796744584,-28.626859292
"6979",-7.792487288,-28.624638144
"6980",-7.788229992,-28.622416996
"6981",-7.783972696,-28.620195848
"6982",-7.7797154,-28.6179747
"6983",-7.775458104,-28.615753552
"6984",-7.771200808,-28.613532404
"6985",-7.766943512,-28.611311256
"6986",-7.762686216,-28.609090108
"6987",-7.75842892,-28.60686896
"6988",-7.754171624,-28.604647812
"6989",-7.749914328,-28.602426664
"6990",-7.745657032,-28.600205516
"6991",-7.741399736,-28.597984368
"6992",-7.73714244,-28.59576322
"6993",-7.732885144,-28.593542072
"6994",-7.728627848,-28.591320924
"6995",-7.724370552,-28.589099776
"6996",-7.720113256,-28.586878628
"6997",-7.71585596,-28.58465748
"6998",-7.711598664,-28.582436332
"6999",-7.707341368,-28.580215184
"7000",-7.703084072,-28.577994036
"7001",-7.698826776,-28.575772888
"7002",-7.69456948,-28.57355174
"7003",-7.690312184,-28.571330592
"7004",-7.686054888,-28.569109444
"7005",-7.681797592,-28.566888296
"7006",-7.677540296,-28.564667148
"7007",-7.673283,-28.562446
"7008",-7.673283,-28.562446
"7009",-7.669727591,-28.560636922
"7010",-7.666172182,-28.558827844
"7011",-7.662616773,-28.557018766
"7012",-7.659061364,-28.555209688
"7013",-7.655505955,-28.55340061
"7014",-7.651950546,-28.551591532
"7015",-7.648395137,-28.549782454
"7016",-7.644839728,-28.547973376
"7017",-7.641284319,-28.546164298
"7018",-7.63772891,-28.54435522
"7019",-7.634173501,-28.542546142
"7020",-7.630618092,-28.540737064
"7021",-7.627062683,-28.538927986
"7022",-7.623507274,-28.537118908
"7023",-7.619951865,-28.53530983
"7024",-7.616396456,-28.533500752
"7025",-7.612841047,-28.531691674
"7026",-7.609285638,-28.529882596
"7027",-7.605730229,-28.528073518
"7028",-7.60217482,-28.52626444
"7029",-7.598619411,-28.524455362
"7030",-7.595064002,-28.522646284
"7031",-7.591508593,-28.520837206
"7032",-7.587953184,-28.519028128
"7033",-7.584397775,-28.51721905
"7034",-7.580842366,-28.515409972
"7035",-7.577286957,-28.513600894
"7036",-7.573731548,-28.511791816
"7037",-7.570176139,-28.509982738
"7038",-7.56662073,-28.50817366
"7039",-7.563065321,-28.506364582
"7040",-7.559509912,-28.504555504
"7041",-7.555954503,-28.502746426
"7042",-7.552399094,-28.500937348
"7043",-7.548843685,-28.49912827
"7044",-7.545288276,-28.497319192
"7045",-7.541732867,-28.495510114
"7046",-7.538177458,-28.493701036
"7047",-7.534622049,-28.491891958
"7048",-7.53106664,-28.49008288
"7049",-7.527511231,-28.488273802
"7050",-7.523955822,-28.486464724
"7051",-7.520400413,-28.484655646
"7052",-7.516845004,-28.482846568
"7053",-7.513289595,-28.48103749
"7054",-7.509734186,-28.479228412
"7055",-7.506178777,-28.477419334
"7056",-7.502623368,-28.475610256
"7057",-7.499067959,-28.473801178
"7058",-7.49551255,-28.4719921
"7059",-7.491957141,-28.470183022
"7060",-7.488401732,-28.468373944
"7061",-7.484846323,-28.466564866
"7062",-7.481290914,-28.464755788
"7063",-7.477735505,-28.46294671
"7064",-7.474180096,-28.461137632
"7065",-7.470624687,-28.459328554
"7066",-7.467069278,-28.457519476
"7067",-7.463513869,-28.455710398
"7068",-7.45995846,-28.45390132
"7069",-7.456403051,-28.452092242
"7070",-7.452847642,-28.450283164
"7071",-7.449292233,-28.448474086
"7072",-7.445736824,-28.446665008
"7073",-7.442181415,-28.44485593
"7074",-7.438626006,-28.443046852
"7075",-7.435070597,-28.441237774
"7076",-7.431515188,-28.439428696
"7077",-7.427959779,-28.437619618
"7078",-7.42440437,-28.43581054
"7079",-7.420848961,-28.434001462
"7080",-7.417293552,-28.432192384
"7081",-7.413738143,-28.430383306
"7082",-7.410182734,-28.428574228
"7083",-7.406627325,-28.42676515
"7084",-7.403071916,-28.424956072
"7085",-7.399516507,-28.423146994
"7086",-7.395961098,-28.421337916
"7087",-7.392405689,-28.419528838
"7088",-7.38885028,-28.41771976
"7089",-7.385294871,-28.415910682
"7090",-7.381739462,-28.414101604
"7091",-7.378184053,-28.412292526
"7092",-7.374628644,-28.410483448
"7093",-7.371073235,-28.40867437
"7094",-7.367517826,-28.406865292
"7095",-7.363962417,-28.405056214
"7096",-7.360407008,-28.403247136
"7097",-7.356851599,-28.401438058
"7098",-7.35329619,-28.39962898
"7099",-7.349740781,-28.397819902
"7100",-7.346185372,-28.396010824
"7101",-7.342629963,-28.394201746
"7102",-7.339074554,-28.392392668
"7103",-7.335519145,-28.39058359
"7104",-7.331963736,-28.388774512
"7105",-7.328408327,-28.386965434
"7106",-7.324852918,-28.385156356
"7107",-7.321297509,-28.383347278
"7108",-7.3177421,-28.3815382
"7109",-7.314186691,-28.379729122
"7110",-7.310631282,-28.377920044
"7111",-7.307075873,-28.376110966
"7112",-7.303520464,-28.374301888
"7113",-7.299965055,-28.37249281
"7114",-7.296409646,-28.370683732
"7115",-7.292854237,-28.368874654
"7116",-7.289298828,-28.367065576
"7117",-7.285743419,-28.365256498
"7118",-7.28218801,-28.36344742
"7119",-7.278632601,-28.361638342
"7120",-7.275077192,-28.359829264
"7121",-7.271521783,-28.358020186
"7122",-7.267966374,-28.356211108
"7123",-7.264410965,-28.35440203
"7124",-7.260855556,-28.352592952
"7125",-7.257300147,-28.350783874
"7126",-7.253744738,-28.348974796
"7127",-7.250189329,-28.347165718
"7128",-7.24663392,-28.34535664
"7129",-7.243078511,-28.343547562
"7130",-7.239523102,-28.341738484
"7131",-7.235967693,-28.339929406
"7132",-7.232412284,-28.338120328
"7133",-7.228856875,-28.33631125
"7134",-7.225301466,-28.334502172
"7135",-7.221746057,-28.332693094
"7136",-7.218190648,-28.330884016
"7137",-7.214635239,-28.329074938
"7138",-7.21107983,-28.32726586
"7139",-7.207524421,-28.325456782
"7140",-7.203969012,-28.323647704
"7141",-7.200413603,-28.321838626
"7142",-7.196858194,-28.320029548
"7143",-7.193302785,-28.31822047
"7144",-7.189747376,-28.316411392
"7145",-7.186191967,-28.314602314
"7146",-7.182636558,-28.312793236
"7147",-7.179081149,-28.310984158
"7148",-7.17552574,-28.30917508
"7149",-7.171970331,-28.307366002
"7150",-7.168414922,-28.305556924
"7151",-7.164859513,-28.303747846
"7152",-7.161304104,-28.301938768
"7153",-7.157748695,-28.30012969
"7154",-7.154193286,-28.298320612
"7155",-7.150637877,-28.296511534
"7156",-7.147082468,-28.294702456
"7157",-7.143527059,-28.292893378
"7158",-7.13997165,-28.2910843
"7159",-7.136416241,-28.289275222
"7160",-7.132860832,-28.287466144
"7161",-7.129305423,-28.285657066
"7162",-7.125750014,-28.283847988
"7163",-7.122194605,-28.28203891
"7164",-7.118639196,-28.280229832
"7165",-7.115083787,-28.278420754
"7166",-7.111528378,-28.276611676
"7167",-7.107972969,-28.274802598
"7168",-7.10441756,-28.27299352
"7169",-7.100862151,-28.271184442
"7170",-7.097306742,-28.269375364
"7171",-7.093751333,-28.267566286
"7172",-7.090195924,-28.265757208
"7173",-7.086640515,-28.26394813
"7174",-7.083085106,-28.262139052
"7175",-7.079529697,-28.260329974
"7176",-7.075974288,-28.258520896
"7177",-7.072418879,-28.256711818
"7178",-7.06886347,-28.25490274
"7179",-7.065308061,-28.253093662
"7180",-7.061752652,-28.251284584
"7181",-7.058197243,-28.249475506
"7182",-7.054641834,-28.247666428
"7183",-7.051086425,-28.24585735
"7184",-7.047531016,-28.244048272
"7185",-7.043975607,-28.242239194
"7186",-7.040420198,-28.240430116
"7187",-7.036864789,-28.238621038
"7188",-7.03330938,-28.23681196
"7189",-7.029753971,-28.235002882
"7190",-7.026198562,-28.233193804
"7191",-7.022643153,-28.231384726
"7192",-7.019087744,-28.229575648
"7193",-7.015532335,-28.22776657
"7194",-7.011976926,-28.225957492
"7195",-7.008421517,-28.224148414
"7196",-7.004866108,-28.222339336
"7197",-7.001310699,-28.220530258
"7198",-6.99775529,-28.21872118
"7199",-6.994199881,-28.216912102
"7200",-6.990644472,-28.215103024
"7201",-6.987089063,-28.213293946
"7202",-6.983533654,-28.211484868
"7203",-6.979978245,-28.20967579
"7204",-6.976422836,-28.207866712
"7205",-6.972867427,-28.206057634
"7206",-6.969312018,-28.204248556
"7207",-6.965756609,-28.202439478
"7208",-6.9622012,-28.2006304
"7209",-6.958645791,-28.198821322
"7210",-6.955090382,-28.197012244
"7211",-6.951534973,-28.195203166
"7212",-6.947979564,-28.193394088
"7213",-6.944424155,-28.19158501
"7214",-6.940868746,-28.189775932
"7215",-6.937313337,-28.187966854
"7216",-6.933757928,-28.186157776
"7217",-6.930202519,-28.184348698
"7218",-6.92664711,-28.18253962
"7219",-6.923091701,-28.180730542
"7220",-6.919536292,-28.178921464
"7221",-6.915980883,-28.177112386
"7222",-6.912425474,-28.175303308
"7223",-6.908870065,-28.17349423
"7224",-6.905314656,-28.171685152
"7225",-6.901759247,-28.169876074
"7226",-6.898203838,-28.168066996
"7227",-6.894648429,-28.166257918
"7228",-6.89109302,-28.16444884
"7229",-6.887537611,-28.162639762
"7230",-6.883982202,-28.160830684
"7231",-6.880426793,-28.159021606
"7232",-6.876871384,-28.157212528
"7233",-6.873315975,-28.15540345
"7234",-6.869760566,-28.153594372
"7235",-6.866205157,-28.151785294
"7236",-6.862649748,-28.149976216
"7237",-6.859094339,-28.148167138
