"","latitud","longitud"
"9352",0.678202852,-23.722250398
"9353",0.681349758,-23.720021367
"9354",0.684496664,-23.717792336
"9355",0.68764357,-23.715563305
"9356",0.690790476,-23.713334274
"9357",0.693937382,-23.711105243
"9358",0.697084288,-23.708876212
"9359",0.700231194,-23.706647181
"9360",0.7033781,-23.70441815
"9361",0.706525006,-23.702189119
"9362",0.709671912,-23.699960088
"9363",0.712818818,-23.697731057
"9364",0.715965724,-23.695502026
"9365",0.71911263,-23.693272995
"9366",0.722259536,-23.691043964
"9367",0.725406442,-23.688814933
"9368",0.728553348,-23.686585902
"9369",0.731700254,-23.684356871
"9370",0.73484716,-23.68212784
"9371",0.737994066,-23.679898809
"9372",0.741140972,-23.677669778
"9373",0.744287878,-23.675440747
"9374",0.747434784,-23.673211716
"9375",0.75058169,-23.670982685
"9376",0.753728596,-23.668753654
"9377",0.756875502,-23.666524623
"9378",0.760022408,-23.664295592
"9379",0.763169314,-23.662066561
"9380",0.76631622,-23.65983753
"9381",0.769463126,-23.657608499
"9382",0.772610032,-23.655379468
"9383",0.775756938,-23.653150437
"9384",0.778903844,-23.650921406
"9385",0.78205075,-23.648692375
"9386",0.785197656,-23.646463344
"9387",0.788344562,-23.644234313
"9388",0.791491468,-23.642005282
"9389",0.794638374,-23.639776251
"9390",0.79778528,-23.63754722
"9391",0.800932186,-23.635318189
"9392",0.804079092,-23.633089158
"9393",0.807225998,-23.630860127
"9394",0.810372904,-23.628631096
"9395",0.81351981,-23.626402065
"9396",0.816666716,-23.624173034
"9397",0.819813622,-23.621944003
"9398",0.822960528,-23.619714972
"9399",0.826107434,-23.617485941
"9400",0.82925434,-23.61525691
"9401",0.832401246,-23.613027879
"9402",0.835548152,-23.610798848
"9403",0.838695058,-23.608569817
"9404",0.841841964,-23.606340786
"9405",0.84498887,-23.604111755
"9406",0.848135776,-23.601882724
"9407",0.851282682,-23.599653693
"9408",0.854429588,-23.597424662
"9409",0.857576494,-23.595195631
"9410",0.8607234,-23.5929666
"9411",0.863870306,-23.590737569
"9412",0.867017212,-23.588508538
"9413",0.870164118,-23.586279507
"9414",0.873311024,-23.584050476
"9415",0.87645793,-23.581821445
"9416",0.879604836,-23.579592414
"9417",0.882751742,-23.577363383
"9418",0.885898648,-23.575134352
"9419",0.889045554,-23.572905321
"9420",0.89219246,-23.57067629
"9421",0.895339366,-23.568447259
"9422",0.898486272,-23.566218228
"9423",0.901633178,-23.563989197
"9424",0.904780084,-23.561760166
"9425",0.90792699,-23.559531135
"9426",0.911073896,-23.557302104
"9427",0.914220802,-23.555073073
"9428",0.917367708,-23.552844042
"9429",0.920514614,-23.550615011
"9430",0.92366152,-23.54838598
"9431",0.926808426,-23.546156949
"9432",0.929955332,-23.543927918
"9433",0.933102238,-23.541698887
"9434",0.936249144,-23.539469856
"9435",0.93939605,-23.537240825
"9436",0.942542956,-23.535011794
"9437",0.945689862,-23.532782763
"9438",0.948836768,-23.530553732
"9439",0.951983674,-23.528324701
"9440",0.95513058,-23.52609567
"9441",0.958277486,-23.523866639
"9442",0.961424392,-23.521637608
"9443",0.964571298,-23.519408577
"9444",0.967718204,-23.517179546
"9445",0.97086511,-23.514950515
"9446",0.974012016,-23.512721484
