"","latitud","longitud"
"1365",3.284193319,-22.134514219
"1366",3.287651532,-22.138322732
"1367",3.291109745,-22.142131245
"1368",3.294567958,-22.145939758
"1369",3.298026171,-22.149748271
"1370",3.301484384,-22.153556784
"1371",3.304942597,-22.157365297
"1372",3.30840081,-22.16117381
"1373",3.311859023,-22.164982323
"1374",3.315317236,-22.168790836
"1375",3.318775449,-22.172599349
"1376",3.322233662,-22.176407862
"1377",3.325691875,-22.180216375
"1378",3.329150088,-22.184024888
"1379",3.332608301,-22.187833401
"1380",3.336066514,-22.191641914
"1381",3.339524727,-22.195450427
"1382",3.34298294,-22.19925894
"1383",3.346441153,-22.203067453
"1384",3.349899366,-22.206875966
"1385",3.353357579,-22.210684479
"1386",3.356815792,-22.214492992
"1387",3.360274005,-22.218301505
"1388",3.363732218,-22.222110018
"1389",3.367190431,-22.225918531
"1390",3.370648644,-22.229727044
"1391",3.374106857,-22.233535557
"1392",3.37756507,-22.23734407
"1393",3.381023283,-22.241152583
"1394",3.384481496,-22.244961096
"1395",3.387939709,-22.248769609
"1396",3.391397922,-22.252578122
"1397",3.394856135,-22.256386635
"1398",3.398314348,-22.260195148
"1399",3.401772561,-22.264003661
"1400",3.405230774,-22.267812174
"1401",3.408688987,-22.271620687
"1402",3.4121472,-22.2754292
"1403",3.415605413,-22.279237713
"1404",3.419063626,-22.283046226
"1405",3.422521839,-22.286854739
"1406",3.425980052,-22.290663252
"1407",3.429438265,-22.294471765
"1408",3.432896478,-22.298280278
"1409",3.436354691,-22.302088791
"1410",3.439812904,-22.305897304
"1411",3.443271117,-22.309705817
"1412",3.44672933,-22.31351433
"1413",3.450187543,-22.317322843
"1414",3.453645756,-22.321131356
"1415",3.457103969,-22.324939869
"1416",3.460562182,-22.328748382
"1417",3.464020395,-22.332556895
"1418",3.467478608,-22.336365408
"1419",3.470936821,-22.340173921
"1420",3.474395034,-22.343982434
"1421",3.477853247,-22.347790947
"1422",3.48131146,-22.35159946
"1423",3.484769673,-22.355407973
"1424",3.488227886,-22.359216486
"1425",3.491686099,-22.363024999
"1426",3.495144312,-22.366833512
"1427",3.498602525,-22.370642025
"1428",3.502060738,-22.374450538
"1429",3.505518951,-22.378259051
"1430",3.508977164,-22.382067564
"1431",3.512435377,-22.385876077
